	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
1321	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__33852	ERR3980587	0.13033	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__33852
1322	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__unclassified.s__unclassified__41302	ERR3980587	0.0	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	g__unclassified.s__unclassified__41302
1323	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980587	0.0	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Chaetoceros.s__Chaetoceros_debilis__122233
1324	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980587	0.126842	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
1325	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Thalassiosira.s__Thalassiosira_antarctica__160265	ERR3980587	3.00141	PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	g__Thalassiosira.s__Thalassiosira_antarctica__160265
1326	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Asterionella.s__Asterionella_formosa__210441	ERR3980587	0.37088699999999997	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Asterionella.s__Asterionella_formosa__210441
1327	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980587	0.194581	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
1328	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Durinskia.s__Durinskia_baltica__400756	ERR3980587	2.05535	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Durinskia.s__Durinskia_baltica__400756
1329	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980587	3.0481599999999998	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
1330	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980587	0.0	PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
1331	PWY-7511: protein ubiquitination|g__Craspedostauros.s__Craspedostauros_australis__1486917	ERR3980587	0.214464	PWY-7511	protein ubiquitination	g__Craspedostauros.s__Craspedostauros_australis__1486917
1332	PWY-7663: gondoate biosynthesis (anaerobic)|g__Licmophora.s__Licmophora_paradoxa__515479	ERR3980587	0.0	PWY-7663	gondoate biosynthesis (anaerobic)	g__Licmophora.s__Licmophora_paradoxa__515479
1333	PWY-7977: L-methionine biosynthesis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980587	0.0	PWY-7977	L-methionine biosynthesis IV	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
1334	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Alexandrium.s__Alexandrium_margalefii__109239	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Alexandrium.s__Alexandrium_margalefii__109239
1335	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Apocalathium.s__Apocalathium_aciculiferum__268820	ERR3980587	3.41879	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Apocalathium.s__Apocalathium_aciculiferum__268820
1336	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Chaetoceros.s__Chaetoceros_debilis__122233
1337	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Corethron.s__Corethron_hystrix__216773	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Corethron.s__Corethron_hystrix__216773
1338	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
1339	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Ditylum.s__Ditylum_brightwellii__49249	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Ditylum.s__Ditylum_brightwellii__49249
1340	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980587	2.37872	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Eucampia.s__Eucampia_antarctica__49252
1341	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Pseudictyota.s__Pseudictyota_dubia__2749911
1342	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Stephanopyxis.s__Stephanopyxis_turris__515487
1343	PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980587	0.0	PWY-8178	pentose phosphate pathway (non-oxidative branch) II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
1344	PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Karenia.s__Karenia_brevis__156230	ERR3980587	0.0	PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	g__Karenia.s__Karenia_brevis__156230
1345	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980587	2.48238	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
1346	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980587	1.21191	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Chaetoceros.s__Chaetoceros_debilis__122233
1347	PWY1ZNC-1: assimilatory sulfate reduction IV|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980587	0.160288	PWY1ZNC-1	assimilatory sulfate reduction IV	g__Eucampia.s__Eucampia_antarctica__49252
1348	PWY490-3: nitrate reduction VI (assimilatory)|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980587	1.9862900000000001	PWY490-3	nitrate reduction VI (assimilatory)	g__Thalassiosira.s__Thalassiosira_sp.__1891026
1349	PWY6666-2: dopamine degradation|g__Daphnia.s__Daphnia_pulex__6669	ERR3980587	11.2885	PWY6666-2	dopamine degradation	g__Daphnia.s__Daphnia_pulex__6669
1350	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Asterionella.s__Asterionella_formosa__210441	ERR3980587	1.29729	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Asterionella.s__Asterionella_formosa__210441
1351	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Astrosyne.s__Astrosyne_radiata__1158023	ERR3980587	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Astrosyne.s__Astrosyne_radiata__1158023
1352	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aulacoseira.s__Aulacoseira_subarctica__202472	ERR3980587	1.1675799999999998	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Aulacoseira.s__Aulacoseira_subarctica__202472
1353	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980587	2.2315	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Chaetoceros.s__Chaetoceros_debilis__122233
1354	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980587	1.195	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
1355	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980587	1.6175700000000002	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
1356	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Cyclophora.s__Cyclophora_tenuis__216820	ERR3980587	0.561856	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Cyclophora.s__Cyclophora_tenuis__216820
1357	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980587	0.382909	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
1358	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Durinskia.s__Durinskia_baltica__400756	ERR3980587	1.4729	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Durinskia.s__Durinskia_baltica__400756
1359	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980587	5.41075	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Eucampia.s__Eucampia_antarctica__49252
1360	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Grammatophora.s__Grammatophora_oceanica__210454	ERR3980587	0.8863790000000001	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Grammatophora.s__Grammatophora_oceanica__210454
1361	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980587	1.79413	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
1362	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Nitzschia.s__Nitzschia_putrida__2742595	ERR3980587	0.0	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Nitzschia.s__Nitzschia_putrida__2742595
1363	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Striatella.s__Striatella_unipunctata__210618	ERR3980587	0.278388	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Striatella.s__Striatella_unipunctata__210618
1364	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980587	0.796271	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
1365	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	ERR3980587	0.311091	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
1366	SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980587	2.61635	SO4ASSIM-PWY	assimilatory sulfate reduction I	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
1367	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980587	1.9860400000000002	THRESYN-PWY	superpathway of L-threonine biosynthesis	g__Thalassiosira.s__Thalassiosira_sp.__1891026
1368	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Asterionella.s__Asterionella_formosa__210441	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Asterionella.s__Asterionella_formosa__210441
1369	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Attheya.s__Attheya_septentrionalis__420275	ERR3980588	0.610254	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Attheya.s__Attheya_septentrionalis__420275
1370	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980588	0.856023	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
1371	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
1372	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Corethron.s__Corethron_hystrix__216773	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Corethron.s__Corethron_hystrix__216773
1373	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980588	2.38846	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
1374	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
1375	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980588	0.43826000000000004	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
1376	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Eucampia.s__Eucampia_antarctica__49252
1377	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Helicotheca.s__Helicotheca_tamesis__374047	ERR3980588	2.5400400000000003	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Helicotheca.s__Helicotheca_tamesis__374047
1378	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Nitzschia.s__Nitzschia_putrida__2742595	ERR3980588	0.280305	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Nitzschia.s__Nitzschia_putrida__2742595
1379	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Odontella.s__Odontella_aurita__265563	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Odontella.s__Odontella_aurita__265563
1380	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980588	1.90222	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Pseudictyota.s__Pseudictyota_dubia__2749911
1381	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Salpingoeca.s__Salpingoeca_rosetta__946362	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Salpingoeca.s__Salpingoeca_rosetta__946362
1382	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Skeletonema.s__Skeletonema_menzelii__216823	ERR3980588	0.181699	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Skeletonema.s__Skeletonema_menzelii__216823
1383	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980588	0.2061	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Thalassiosira.s__Thalassiosira_punctigera__265564
1384	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Thalassiosira.s__Thalassiosira_sp.__1891026
1385	ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Trieres.s__Trieres_chinensis__1514140	ERR3980588	0.0	ARGININE-SYN4-PWY	L-ornithine biosynthesis II	g__Trieres.s__Trieres_chinensis__1514140
1386	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Detonula.s__Detonula_confervacea__83371	ERR3980588	0.0	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	g__Detonula.s__Detonula_confervacea__83371
1387	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Extubocellulus.s__Extubocellulus_spinifer__265572	ERR3980588	0.0	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	g__Extubocellulus.s__Extubocellulus_spinifer__265572
1388	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980588	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Chaetoceros.s__Chaetoceros_debilis__122233
1389	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	ERR3980588	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
1390	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Ditylum.s__Ditylum_brightwellii__49249	ERR3980588	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Ditylum.s__Ditylum_brightwellii__49249
1391	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980588	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Eucampia.s__Eucampia_antarctica__49252
1392	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Odontella.s__Odontella_aurita__265563	ERR3980588	0.799561	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Odontella.s__Odontella_aurita__265563
1393	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980588	1.63139	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Pseudictyota.s__Pseudictyota_dubia__2749911
1394	FAO-PWY: fatty acid &beta;-oxidation I (generic)|g__Detonula.s__Detonula_confervacea__83371	ERR3980588	0.0	FAO-PWY	fatty acid &beta;-oxidation I (generic)	g__Detonula.s__Detonula_confervacea__83371
1395	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980588	0.0	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
1396	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Attheya.s__Attheya_septentrionalis__420275	ERR3980588	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Attheya.s__Attheya_septentrionalis__420275
1397	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Detonula.s__Detonula_confervacea__83371	ERR3980588	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Detonula.s__Detonula_confervacea__83371
1398	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980588	0.697321	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Eucampia.s__Eucampia_antarctica__49252
1399	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Grammatophora.s__Grammatophora_oceanica__210454	ERR3980588	0.067454	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Grammatophora.s__Grammatophora_oceanica__210454
1400	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980588	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Pseudictyota.s__Pseudictyota_dubia__2749911
1401	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Skeletonema.s__Skeletonema_japonicum__267983	ERR3980588	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Skeletonema.s__Skeletonema_japonicum__267983
1402	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980588	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Thalassiosira.s__Thalassiosira_punctigera__265564
