	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
951	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	g__Synechococcus.s__Synechococcus_sp_BL107
952	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	g__Synechococcus.s__Synechococcus_sp_CC9902
953	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	g__Synechococcus.s__Synechococcus_sp_BL107
954	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	g__Synechococcus.s__Synechococcus_sp_CC9902
955	ARO-PWY: chorismate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	ARO-PWY	chorismate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
956	ARO-PWY: chorismate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	ARO-PWY	chorismate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
957	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
958	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
959	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	SRR8039450	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
960	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Odontella.s__Odontella_aurita__265563	SRR8039450	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Odontella.s__Odontella_aurita__265563
961	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Pseudictyota.s__Pseudictyota_dubia__2749911	SRR8039450	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Pseudictyota.s__Pseudictyota_dubia__2749911
962	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Synechococcus.s__Synechococcus_sp_BL107
963	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	CALVIN-PWY	Calvin-Benson-Bassham cycle	g__Synechococcus.s__Synechococcus_sp_CC9902
964	CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039450	0.0	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
965	CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Bathycoccus.s__unclassified__41874	SRR8039450	0.0	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	g__Bathycoccus.s__unclassified__41874
966	CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039450	0.0	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
967	CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	g__Synechococcus.s__Synechococcus_sp_BL107
968	CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	g__Synechococcus.s__Synechococcus_sp_CC9902
969	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Formosa.s__Formosa_sp.__2018467	SRR8039450	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Formosa.s__Formosa_sp.__2018467
970	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp._BS307-5m-G35__2781766	SRR8039450	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp._BS307-5m-G35__2781766
971	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039450	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
972	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp_BL107
973	COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	COA-PWY	coenzyme A biosynthesis I (prokaryotic)	g__Synechococcus.s__Synechococcus_sp_CC9902
974	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
975	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
976	DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039450	0.0	DTDPRHAMSYN-PWY	dTDP-&beta;-L-rhamnose biosynthesis	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
977	DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	DTDPRHAMSYN-PWY	dTDP-&beta;-L-rhamnose biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
978	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pseudo-nitzschia.s__Pseudo-nitzschia_fraudulenta__183588	SRR8039450	0.0	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	g__Pseudo-nitzschia.s__Pseudo-nitzschia_fraudulenta__183588
979	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	g__Synechococcus.s__Synechococcus_sp_CC9902
980	GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039450	0.0	GLUTORN-PWY	L-ornithine biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
981	GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	GLUTORN-PWY	L-ornithine biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
982	GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	GLUTORN-PWY	L-ornithine biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
983	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039450	0.0	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
984	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039450	0.0	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
985	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Synechococcus.s__Synechococcus_sp_BL107
986	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	g__Synechococcus.s__Synechococcus_sp_CC9902
987	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039450	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
988	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__unclassified__41874	SRR8039450	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Bathycoccus.s__unclassified__41874
989	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Synechococcus.s__Synechococcus_sp_BL107
990	HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	HEME-BIOSYNTHESIS-II-1	heme b biosynthesis V (aerobic)	g__Synechococcus.s__Synechococcus_sp_CC9902
991	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039450	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
992	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__unclassified__41874	SRR8039450	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Bathycoccus.s__unclassified__41874
993	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Durinskia.s__Durinskia_baltica__400756	SRR8039450	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Durinskia.s__Durinskia_baltica__400756
994	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	SRR8039450	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Eucampia.s__Eucampia_antarctica__49252
995	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Synechococcus.s__Synechococcus_sp_BL107
996	HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	g__Synechococcus.s__Synechococcus_sp_CC9902
997	HSERMETANA-PWY: L-methionine biosynthesis III|g__Alexandrium.s__Alexandrium_catenella__2925	SRR8039450	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Alexandrium.s__Alexandrium_catenella__2925
998	HSERMETANA-PWY: L-methionine biosynthesis III|g__Gambierdiscus.s__Gambierdiscus_australes__439317	SRR8039450	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Gambierdiscus.s__Gambierdiscus_australes__439317
999	HSERMETANA-PWY: L-methionine biosynthesis III|g__Heterocapsa.s__Heterocapsa_arctica__192219	SRR8039450	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Heterocapsa.s__Heterocapsa_arctica__192219
1000	HSERMETANA-PWY: L-methionine biosynthesis III|g__Noctiluca.s__Noctiluca_scintillans__2966	SRR8039450	0.0	HSERMETANA-PWY	L-methionine biosynthesis III	g__Noctiluca.s__Noctiluca_scintillans__2966
1001	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	g__Synechococcus.s__Synechococcus_sp_BL107
1002	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	g__Synechococcus.s__Synechococcus_sp_CC9902
1003	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Chrysochromulina.s__Chrysochromulina_rotalis__412157	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Chrysochromulina.s__Chrysochromulina_rotalis__412157
1004	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Geminigera.s__Geminigera_cryophila__46947	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Geminigera.s__Geminigera_cryophila__46947
1005	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_brevifila__156173	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Haptolina.s__Haptolina_brevifila__156173
1006	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_ericina__156174	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Haptolina.s__Haptolina_ericina__156174
1007	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Imantonia.s__Imantonia_sp.__1907789	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Imantonia.s__Imantonia_sp.__1907789
1008	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Isochrysis.s__Isochrysis_sp.__40639	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Isochrysis.s__Isochrysis_sp.__40639
1009	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Odontella.s__Odontella_aurita__265563	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Odontella.s__Odontella_aurita__265563
1010	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Pseudictyota.s__Pseudictyota_dubia__2749911	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Pseudictyota.s__Pseudictyota_dubia__2749911
1011	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Synechococcus.s__Synechococcus_sp_BL107
1012	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	g__Synechococcus.s__Synechococcus_sp_CC9902
1013	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	g__Synechococcus.s__Synechococcus_sp_CC9902
1014	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	SRR8039450	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771
1015	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
1016	PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	PANTO-PWY	phosphopantothenate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
1017	PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	PENTOSE-P-PWY	pentose phosphate pathway	g__Synechococcus.s__Synechococcus_sp_BL107
1018	PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	PENTOSE-P-PWY	pentose phosphate pathway	g__Synechococcus.s__Synechococcus_sp_CC9902
1019	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_BL107
1020	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_CC9902
1021	PHOTOALL-PWY: oxygenic photosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	PHOTOALL-PWY	oxygenic photosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
1022	PWY-101: photosynthesis light reactions|g__Corethron.s__Corethron_hystrix__216773	SRR8039450	0.0	PWY-101	photosynthesis light reactions	g__Corethron.s__Corethron_hystrix__216773
1023	PWY-101: photosynthesis light reactions|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	SRR8039450	0.742811	PWY-101	photosynthesis light reactions	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
1024	PWY-101: photosynthesis light reactions|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039450	0.0	PWY-101	photosynthesis light reactions	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
1025	PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039450	0.0	PWY-101	photosynthesis light reactions	g__Synechococcus.s__Synechococcus_sp_BL107
1026	PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039450	0.0	PWY-101	photosynthesis light reactions	g__Synechococcus.s__Synechococcus_sp_CC9902
1027	PWY-101: photosynthesis light reactions|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	SRR8039450	4.22209	PWY-101	photosynthesis light reactions	g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557
1028	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_andersonii__327968	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_andersonii__327968
1029	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_catenella__2925	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_catenella__2925
1030	PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_margalefii__109239	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Alexandrium.s__Alexandrium_margalefii__109239
1031	PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_carterae__2961	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Amphidinium.s__Amphidinium_carterae__2961
1032	PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_massartii__160604	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Amphidinium.s__Amphidinium_massartii__160604
1033	PWY-1042: glycolysis IV|g__Apocalathium.s__Apocalathium_aciculiferum__268820	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Apocalathium.s__Apocalathium_aciculiferum__268820
1034	PWY-1042: glycolysis IV|g__Azadinium.s__Azadinium_spinosum__632150	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Azadinium.s__Azadinium_spinosum__632150
1035	PWY-1042: glycolysis IV|g__Calcidiscus.s__Calcidiscus_leptoporus__127549	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Calcidiscus.s__Calcidiscus_leptoporus__127549
1036	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
1037	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_debilis__122233
1038	PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
1039	PWY-1042: glycolysis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
1040	PWY-1042: glycolysis IV|g__Durinskia.s__Durinskia_baltica__400756	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Durinskia.s__Durinskia_baltica__400756
1041	PWY-1042: glycolysis IV|g__Eucampia.s__Eucampia_antarctica__49252	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Eucampia.s__Eucampia_antarctica__49252
1042	PWY-1042: glycolysis IV|g__Gambierdiscus.s__Gambierdiscus_australes__439317	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Gambierdiscus.s__Gambierdiscus_australes__439317
1043	PWY-1042: glycolysis IV|g__Gonyaulax.s__Gonyaulax_spinifera__66791	SRR8039450	0.0	PWY-1042	glycolysis IV	g__Gonyaulax.s__Gonyaulax_spinifera__66791
